,Date,Part Name,laddle,% C,% Si,% Mn,% P,% S,% Cu,% Cr,% Ni,% Mo,% Sn,% Mg,% Ti,% Al,% B,% V,% Sb,% Nb,% Ce,%Fe,%CE,% Active clay,% Dead clay,% Total clay,% Ignition loss,% Volatile matters,AFS No.,% CARBON,Volume,Rejet CA,%Rejet CA
1540,3F08,C/C RT140,4,3.44,2.42,0.498,0.0203,0.0177,0.0771,0.0552,0.0256,0.0136,0.0945,0.002,0.0135,0.0022,0.0013,0.0036,0.0045,0.0059,0.0,93.271,4.16,7.12,3.72,10.84,4.03,2.15,58.05,2.47,120.0,2.0,1.666666667
1541,3F08,C/C RT140,5,3.44,2.43,0.504,0.0198,0.0182,0.0772,0.056,0.0255,0.0137,0.0946,0.003,0.0138,0.0023,0.0013,0.0038,0.0053,0.0072,0.0012,93.246,4.17,7.12,3.72,10.84,4.03,2.15,58.05,2.47,120.0,2.0,1.666666667
1542,3F08,C/C RT140,6,3.41,2.41,0.502,0.0206,0.0195,0.0765,0.0556,0.0255,0.0132,0.0941,0.002,0.0137,0.002,0.0013,0.0036,0.0045,0.0067,0.0,93.303,4.13,7.12,3.72,10.84,4.03,2.15,58.05,2.47,120.0,2.0,1.666666667
1543,3F09,C/C RT155,1,3.39,2.46,0.462,0.0279,0.0175,0.1223,0.0458,0.0208,0.0131,0.0866,0.002,0.0173,0.0038,0.0016,0.0026,0.0053,0.0076,0.0,93.231,4.13,6.74,3.46,10.2,3.94,2.09,58.05,2.47,100.0,3.0,3.0
1544,3F09,C/C RT155,2,3.39,2.49,0.477,0.0259,0.0169,0.1172,0.0479,0.022,0.0144,0.0859,0.003,0.0169,0.0029,0.0016,0.0027,0.0051,0.0073,0.0,93.202,4.13,6.74,3.46,10.2,3.94,2.09,58.05,2.47,100.0,3.0,3.0
1545,3F09,C/C RT155,3,3.37,2.47,0.484,0.0257,0.0189,0.1174,0.0486,0.0223,0.0145,0.0859,0.003,0.0173,0.0032,0.0016,0.0029,0.0053,0.0086,0.0,93.226,4.11,6.74,3.46,10.2,3.94,2.09,58.05,2.47,100.0,3.0,3.0
1546,3F09,C/C RT155,4,3.36,2.46,0.476,0.027,0.0176,0.1171,0.0479,0.0223,0.0141,0.0853,0.002,0.0168,0.0025,0.0015,0.0027,0.0049,0.0082,0.0,93.264,4.1,6.74,3.46,10.2,3.94,2.09,58.05,2.47,100.0,3.0,3.0
1567,3F12,C/C RT140,1,3.42,2.42,0.477,0.023,0.0204,0.1186,0.0655,0.0346,0.0697,0.0857,0.001,0.0155,0.0027,0.0017,0.0024,0.0022,0.0062,0.0004,93.157,4.15,6.92,3.86,10.78,3.78,2.16,58.49,2.47,100.0,6.0,6.0
1568,3F12,C/C RT140,2,3.38,2.42,0.481,0.0228,0.0221,0.1187,0.0656,0.0348,0.0695,0.0842,0.001,0.0155,0.0028,0.0018,0.0023,0.003,0.006,0.0,93.187,4.11,6.92,3.86,10.78,3.78,2.16,58.49,2.47,100.0,6.0,6.0
1569,3F12,C/C RT140,4,3.35,2.43,0.485,0.0222,0.0201,0.1188,0.0658,0.0352,0.0704,0.0861,0.001,0.0153,0.0026,0.0018,0.0023,0.0027,0.0064,0.0,93.26,4.04,6.92,3.86,10.78,3.78,2.16,58.49,2.47,100.0,6.0,6.0
1570,3F12,C/C RT140,5,3.45,2.45,0.482,0.0236,0.0201,0.1195,0.0661,0.0348,0.0709,0.0856,0.002,0.0158,0.0029,0.0019,0.0026,0.0037,0.0077,0.0009,93.108,4.18,6.92,3.86,10.78,3.78,2.16,58.49,2.47,100.0,6.0,6.0
1571,3F12,C/C RT140,6,3.44,2.47,0.484,0.0232,0.0197,0.1195,0.0663,0.0351,0.0717,0.0871,0.002,0.0159,0.0031,0.0019,0.0027,0.0042,0.008,0.0011,93.097,4.18,6.92,3.86,10.78,3.78,2.16,58.49,2.47,100.0,6.0,6.0
1572,3F12,C/C RT140,3,3.36,2.42,0.483,0.0226,0.0209,0.1187,0.0656,0.0349,0.0703,0.0853,0.001,0.0155,0.0026,0.0018,0.0023,0.0031,0.0056,0.0,93.26,4.05,6.92,3.86,10.78,3.78,2.16,58.49,2.47,100.0,6.0,6.0
1573,3F13,C/C RT155,1,3.44,2.44,0.466,0.0182,0.017,0.0849,0.1028,0.04,0.0362,0.0846,0.002,0.0119,0.0035,0.0013,0.0036,0.0023,0.0055,0.0012,93.201,4.17,6.92,2.92,9.84,3.84,2.25,58.49,2.47,60.0,2.0,3.333333333
1574,3F13,C/C RT155,2,3.44,2.43,0.451,0.0191,0.0194,0.0954,0.0973,0.0396,0.0365,0.0802,0.002,0.0121,0.0023,0.0014,0.0036,0.0022,0.0059,0.0035,93.216,4.17,6.92,2.92,9.84,3.84,2.25,58.49,2.47,60.0,2.0,3.333333333
1575,3F13,C/C RT155,3,3.5,2.46,0.462,0.0194,0.0206,0.0935,0.0984,0.0394,0.0368,0.0826,0.002,0.0123,0.0025,0.0014,0.0037,0.0022,0.0057,0.0041,93.118,4.24,6.92,2.92,9.84,3.84,2.25,58.49,2.47,60.0,2.0,3.333333333
1576,3F13,C/C RT155,4,3.45,2.47,0.462,0.0181,0.02,0.0958,0.0971,0.0394,0.0362,0.0795,0.002,0.0123,0.0023,0.0013,0.0037,0.0021,0.006,0.0013,93.163,4.19,6.92,2.92,9.84,3.84,2.25,58.49,2.47,60.0,2.0,3.333333333
1577,3F13,C/C RT155,5,3.41,2.44,0.457,0.0181,0.0199,0.0947,0.0966,0.0393,0.036,0.079,0.001,0.012,0.0023,0.0013,0.0035,0.0017,0.0045,0.0,93.252,4.14,6.92,2.92,9.84,3.84,2.25,58.49,2.47,60.0,2.0,3.333333333
1578,3F13,C/C RT155,6,3.39,2.44,0.459,0.0183,0.0216,0.0961,0.0969,0.0397,0.0362,0.0817,0.001,0.012,0.0019,0.0013,0.0036,0.0023,0.0041,0.0005,93.266,4.12,6.92,2.92,9.84,3.84,2.25,58.49,2.47,60.0,2.0,3.333333333
1579,3F14,C/C RT140,1,3.31,2.39,0.473,0.0186,0.0177,0.0715,0.0699,0.0328,0.0271,0.08,0.001,0.0154,0.0021,0.0011,0.0019,0.0021,0.0063,0.0006,93.414,4.02,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1580,3F14,C/C RT140,2,3.5,2.44,0.483,0.0196,0.0204,0.0798,0.0717,0.0332,0.0293,0.0806,0.001,0.0158,0.0022,0.0012,0.0023,0.0024,0.0063,0.0047,93.151,4.23,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1581,3F14,C/C RT140,3,3.45,2.41,0.477,0.0195,0.0214,0.078,0.0705,0.0333,0.0289,0.0803,0.001,0.0156,0.002,0.0012,0.0021,0.002,0.0053,0.0013,93.262,4.17,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1582,3F14,C/C RT155,4,3.5,2.46,0.482,0.0198,0.0221,0.0785,0.0711,0.0336,0.0295,0.0834,0.001,0.0157,0.0019,0.0012,0.0023,0.0023,0.0072,0.0062,93.119,4.25,7.11,3.53,10.64,4.05,2.26,58.49,2.29,100.0,4.0,4.0
1583,3F14,C/C RT155,5,3.49,2.47,0.483,0.0189,0.0204,0.0791,0.0712,0.0334,0.0297,0.0869,0.001,0.0157,0.0019,0.0012,0.0024,0.0019,0.0071,0.0061,93.136,4.23,7.11,3.53,10.64,4.05,2.26,58.49,2.29,100.0,4.0,4.0
1584,3F14,C/C RT155,6,3.44,2.46,0.481,0.0183,0.0207,0.0788,0.0711,0.0331,0.0297,0.0854,0.001,0.0156,0.0017,0.0012,0.0023,0.0021,0.0072,0.0051,93.216,4.17,7.11,3.53,10.64,4.05,2.26,58.49,2.29,100.0,4.0,4.0
1585,3F14,C/C RT140,1,3.4,2.42,0.467,0.0203,0.0236,0.1159,0.0621,0.0299,0.0223,0.0835,0.002,0.0149,0.0043,0.0014,0.0039,0.0028,0.0075,0.0126,93.248,4.13,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1586,3F14,C/C RT140,2,3.44,2.42,0.47,0.0202,0.0215,0.1128,0.0638,0.0306,0.0235,0.084,0.002,0.0147,0.0027,0.0013,0.0035,0.0027,0.0069,0.0102,93.228,4.16,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1587,3F14,C/C RT140,3,3.4,2.44,0.47,0.0193,0.0208,0.1123,0.0637,0.0305,0.0234,0.0835,0.001,0.0147,0.0026,0.0013,0.0035,0.0023,0.0063,0.0088,93.256,4.13,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1588,3F14,C/C RT140,4,3.35,2.39,0.466,0.0195,0.0204,0.114,0.0633,0.0309,0.0231,0.0823,0.001,0.0145,0.0021,0.0013,0.0033,0.0017,0.0059,0.0066,93.376,4.06,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1589,3F14,C/C RT140,5,3.44,2.41,0.468,0.0199,0.0215,0.1139,0.0634,0.0304,0.0231,0.0833,0.001,0.0147,0.0025,0.0013,0.0034,0.0015,0.0065,0.0066,93.258,4.16,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1590,3F14,C/C RT140,6,3.36,2.38,0.464,0.0193,0.0202,0.1137,0.0632,0.0306,0.023,0.0818,0.001,0.0144,0.0022,0.0013,0.0033,0.0013,0.0051,0.0051,93.382,4.08,7.11,3.53,10.64,4.05,2.26,58.49,2.29,120.0,4.0,3.333333333
1591,3F15,C/C RT155,1,3.46,2.46,0.481,0.0155,0.0205,0.082,0.0582,0.0328,0.021,0.082,0.001,0.0136,0.003,0.0011,0.0024,0.0012,0.004,0.0081,93.229,4.19,6.92,3.52,10.44,3.88,2.23,58.49,2.29,120.0,3.0,2.5
1592,3F15,C/C RT155,2,3.44,2.47,0.471,0.0166,0.0241,0.0852,0.0594,0.0325,0.0213,0.0808,0.001,0.0138,0.0025,0.0011,0.0023,0.0002,0.0043,0.0058,93.239,4.18,6.92,3.52,10.44,3.88,2.23,58.49,2.29,120.0,3.0,2.5
1593,3F15,C/C RT155,3,3.5,2.5,0.478,0.0167,0.0249,0.0842,0.06,0.0327,0.0221,0.0858,0.001,0.0141,0.0026,0.0011,0.0026,0.0007,0.005,0.0101,93.095,4.27,6.92,3.52,10.44,3.88,2.23,58.49,2.29,120.0,3.0,2.5
1594,3F15,C/C RT155,4,3.5,2.5,0.484,0.0169,0.023,0.0857,0.0612,0.0332,0.0226,0.0835,0.002,0.0141,0.0028,0.0012,0.0027,0.0021,0.0063,0.0127,93.038,4.31,6.92,3.52,10.44,3.88,2.23,58.49,2.29,120.0,3.0,2.5
1595,3F15,C/C RT155,5,3.49,2.47,0.479,0.0171,0.0241,0.0845,0.061,0.0332,0.0225,0.0832,0.001,0.014,0.0023,0.0012,0.0025,0.0017,0.0045,0.0094,93.174,4.23,6.92,3.52,10.44,3.88,2.23,58.49,2.29,120.0,3.0,2.5
1596,3F15,C/C RT155,6,3.42,2.45,0.475,0.0175,0.0254,0.0852,0.0604,0.0333,0.0222,0.0822,0.001,0.0137,0.0022,0.0011,0.0023,0.0013,0.0052,0.0068,93.286,4.15,6.92,3.52,10.44,3.88,2.23,58.49,2.29,120.0,3.0,2.5
1597,3F15,C/C RT140,1,3.4,2.44,0.478,0.0147,0.0177,0.0823,0.0487,0.0185,0.0062,0.0847,0.002,0.0115,0.0034,0.0013,0.0023,0.0019,0.0052,0.0109,93.321,4.13,6.92,3.52,10.44,3.88,2.23,58.49,2.29,220.0,10.0,4.545454545
1598,3F15,C/C RT140,2,3.37,2.44,0.481,0.015,0.0179,0.082,0.0489,0.0184,0.0062,0.0853,0.001,0.0114,0.0031,0.0013,0.0022,0.0019,0.0057,0.0122,93.353,4.1,6.92,3.52,10.44,3.88,2.23,58.49,2.29,220.0,10.0,4.545454545
1599,3F15,C/C RT140,3,3.36,2.43,0.475,0.0153,0.0165,0.0817,0.0484,0.0183,0.0058,0.0848,0.001,0.0112,0.0028,0.0013,0.0021,0.0016,0.0051,0.0089,93.397,4.08,6.92,3.52,10.44,3.88,2.23,58.49,2.29,220.0,10.0,4.545454545
1600,3F15,C/C RT140,4,3.33,2.43,0.474,0.015,0.0165,0.0821,0.0483,0.0184,0.0061,0.0857,0.001,0.0112,0.0027,0.0013,0.0021,0.0017,0.0052,0.008,93.434,4.05,6.92,3.52,10.44,3.88,2.23,58.49,2.29,220.0,10.0,4.545454545
1601,3F15,C/C RT140,5,3.32,2.44,0.475,0.0149,0.0187,0.0821,0.0482,0.0183,0.0061,0.084,0.001,0.0112,0.0024,0.0013,0.0021,0.0018,0.0053,0.0076,93.43,4.05,6.92,3.52,10.44,3.88,2.23,58.49,2.29,220.0,10.0,4.545454545
1602,3F15,C/C RT140,6,3.33,2.47,0.475,0.0147,0.0157,0.0822,0.0483,0.0182,0.0058,0.0844,0.001,0.0114,0.0023,0.0013,0.0023,0.0022,0.0064,0.0111,93.4,4.07,6.92,3.52,10.44,3.88,2.23,58.49,2.29,220.0,10.0,4.545454545
1603,3F16,C/C RT155,1,3.43,2.41,0.488,0.0157,0.0222,0.1334,0.0596,0.033,0.0185,0.085,0.002,0.0134,0.0031,0.0015,0.0025,0.0017,0.006,0.0101,93.231,4.16,7.11,2.93,10.04,3.76,2.17,58.49,2.29,100.0,3.0,3.0
1604,3F16,C/C RT155,2,3.39,2.43,0.482,0.0153,0.0221,0.1268,0.0597,0.0323,0.0186,0.0827,0.003,0.0134,0.0027,0.0015,0.0025,0.0017,0.0052,0.01,93.275,4.12,7.11,2.93,10.04,3.76,2.17,58.49,2.29,100.0,3.0,3.0
1605,3F16,C/C RT155,3,3.39,2.42,0.48,0.015,0.0208,0.1284,0.0593,0.0323,0.0182,0.081,0.002,0.0133,0.0023,0.0015,0.0023,0.0015,0.0043,0.0098,93.295,4.11,7.11,2.93,10.04,3.76,2.17,58.49,2.29,100.0,3.0,3.0
1606,3F16,C/C RT155,4,3.43,2.43,0.478,0.0153,0.0222,0.1253,0.0595,0.032,0.0182,0.0819,0.002,0.0135,0.0021,0.0015,0.0025,0.0008,0.0053,0.0072,93.25,4.16,7.11,2.93,10.04,3.76,2.17,58.49,2.29,100.0,3.0,3.0
1607,3F16,C/C RT155,5,3.39,2.39,0.476,0.0159,0.0229,0.1276,0.0596,0.032,0.0182,0.081,0.001,0.0134,0.002,0.0015,0.0023,0.0004,0.0047,0.0038,93.342,4.1,7.11,2.93,10.04,3.76,2.17,58.49,2.29,100.0,3.0,3.0
1608,3F16,C/C RT155,6,3.33,2.42,0.474,0.0156,0.0221,0.1277,0.0589,0.0318,0.0177,0.0804,0.001,0.013,0.0017,0.0014,0.0023,0.0006,0.0045,0.0039,93.381,4.06,7.11,2.93,10.04,3.76,2.17,58.49,2.29,100.0,3.0,3.0
1609,3F16,C/C RT140,7,3.46,2.47,0.461,0.0135,0.0181,0.0768,0.0437,0.0206,0.0077,0.0872,0.002,0.012,0.0029,0.001,0.0021,0.0008,0.0041,0.0083,93.264,4.2,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1610,3F16,C/C RT140,8,3.38,2.49,0.464,0.0138,0.0174,0.0796,0.0464,0.0222,0.0099,0.0852,0.002,0.0124,0.0024,0.0011,0.0021,0.0012,0.0045,0.0042,93.315,4.13,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1611,3F16,C/C RT140,9,3.36,2.5,0.462,0.0132,0.016,0.079,0.046,0.022,0.0093,0.0855,0.001,0.0123,0.0023,0.0011,0.0021,0.0007,0.0039,0.005,93.341,4.11,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1612,3F16,C/C RT140,10,3.4,2.5,0.464,0.0145,0.0182,0.08,0.0465,0.0221,0.0099,0.0881,0.002,0.0125,0.0023,0.0011,0.0022,0.0005,0.006,0.0077,93.285,4.15,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1613,3F16,C/C RT140,11,3.38,2.48,0.46,0.0143,0.0169,0.0803,0.0464,0.0223,0.0097,0.0872,0.001,0.0123,0.0021,0.0011,0.0021,0.0008,0.0048,0.0068,93.344,4.12,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1614,3F16,C/C RT140,12,3.41,2.49,0.463,0.0148,0.0186,0.0801,0.047,0.022,0.0101,0.0877,0.001,0.0126,0.002,0.0011,0.0022,0.0002,0.0053,0.0072,93.3,4.16,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1615,3F16,C/C RT140,1,3.4,2.45,0.47,0.0163,0.0146,0.0999,0.0397,0.0172,0.0074,0.0804,0.002,0.0145,0.0021,0.0013,0.0021,0.0025,0.0061,0.0096,93.257,4.13,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1616,3F16,C/C RT140,2,3.33,2.46,0.478,0.0159,0.0144,0.0986,0.0414,0.0187,0.0085,0.0825,0.001,0.0141,0.0019,0.0013,0.002,0.0019,0.0054,0.0071,93.338,4.07,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1617,3F16,C/C RT140,3,3.33,2.48,0.482,0.0164,0.0152,0.0999,0.0415,0.0187,0.0086,0.0838,0.001,0.0139,0.0027,0.0013,0.002,0.0015,0.0053,0.0062,93.325,4.07,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1618,3F16,C/C RT140,4,3.29,2.45,0.479,0.0156,0.0152,0.0993,0.0412,0.0188,0.0083,0.0845,0.001,0.0138,0.0015,0.0013,0.0018,0.0015,0.0034,0.0023,93.417,4.02,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1619,3F16,C/C RT140,5,3.41,2.49,0.483,0.0166,0.0162,0.0998,0.0418,0.0188,0.0088,0.0861,0.001,0.0141,0.0017,0.0013,0.0021,0.0019,0.0061,0.006,93.245,4.15,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1620,3F16,C/C RT140,6,3.41,2.44,0.478,0.0164,0.0149,0.1009,0.0414,0.0188,0.0084,0.086,0.001,0.014,0.0017,0.0013,0.0019,0.0014,0.0049,0.0034,93.321,4.14,7.11,2.93,10.04,3.76,2.17,58.49,2.29,120.0,3.0,2.5
1627,3F17,C/C RT140,1,3.38,2.42,0.46,0.0181,0.023,0.0739,0.0472,0.0208,0.0119,0.0848,0.002,0.0173,0.0026,0.0011,0.0021,0.0024,0.0062,0.0,93.349,4.11,6.73,3.41,10.14,3.91,2.2,58.49,2.29,100.0,4.0,4.0
1628,3F17,C/C RT140,2,3.39,2.45,0.478,0.0176,0.0225,0.0788,0.0496,0.0221,0.0128,0.0872,0.002,0.0169,0.0023,0.0012,0.0023,0.0022,0.0068,0.0,93.281,4.13,6.73,3.41,10.14,3.91,2.2,58.49,2.29,100.0,4.0,4.0
1629,3F17,C/C RT140,4,3.41,2.46,0.479,0.0183,0.0222,0.0803,0.0497,0.0221,0.0131,0.0873,0.002,0.017,0.0022,0.0012,0.0023,0.0023,0.0069,0.0,93.269,4.15,6.73,3.41,10.14,3.91,2.2,58.49,2.29,100.0,4.0,4.0
1630,3F17,C/C RT140,5,3.37,2.44,0.477,0.0181,0.0213,0.08,0.0496,0.0223,0.013,0.0873,0.002,0.0169,0.002,0.0012,0.0022,0.0019,0.0057,0.0,93.342,4.1,6.73,3.41,10.14,3.91,2.2,58.49,2.29,100.0,4.0,4.0
1631,3F17,C/C RT140,6,3.35,2.43,0.474,0.0181,0.0221,0.0811,0.0494,0.0224,0.0128,0.0866,0.002,0.0167,0.0017,0.0012,0.0021,0.0019,0.0052,0.0,93.389,4.08,6.73,3.41,10.14,3.91,2.2,58.49,2.29,100.0,4.0,4.0
1632,3F19,C/C RT140,1,3.37,2.48,0.488,0.017,0.0175,0.0722,0.0427,0.0179,0.0091,0.0849,0.003,0.016,0.0028,0.0013,0.0022,0.0038,0.007,0.0028,93.272,4.12,6.92,2.52,9.44,3.82,2.14,58.98,2.92,240.0,8.0,3.333333333
1633,3F19,C/C RT140,2,3.34,2.49,0.5,0.0177,0.0191,0.0792,0.0446,0.0192,0.0108,0.085,0.003,0.0158,0.0022,0.0013,0.0023,0.0036,0.0064,0.0052,93.282,4.09,6.92,2.52,9.44,3.82,2.14,58.98,2.92,240.0,8.0,3.333333333
1634,3F19,C/C RT140,3,3.3,2.44,0.496,0.018,0.0185,0.0788,0.044,0.0192,0.0103,0.0836,0.002,0.0155,0.002,0.0013,0.002,0.0028,0.0048,0.0007,93.41,4.03,6.92,2.52,9.44,3.82,2.14,58.98,2.92,240.0,8.0,3.333333333
1635,3F19,C/C RT140,4,3.43,2.5,0.499,0.0197,0.0215,0.079,0.0445,0.0193,0.0108,0.0886,0.003,0.0159,0.0025,0.0014,0.0024,0.0041,0.0065,0.0034,93.173,4.18,6.92,2.52,9.44,3.82,2.14,58.98,2.92,240.0,8.0,3.333333333
1636,3F19,C/C RT140,5,3.41,2.48,0.499,0.019,0.0185,0.0786,0.0446,0.0192,0.0106,0.0846,0.002,0.0156,0.0024,0.0013,0.0022,0.0036,0.0059,0.0034,93.25,4.15,6.92,2.52,9.44,3.82,2.14,58.98,2.92,240.0,8.0,3.333333333
1637,3F19,C/C RT140,6,3.41,2.46,0.493,0.0187,0.0196,0.0782,0.0441,0.0191,0.0104,0.0865,0.002,0.0155,0.002,0.0013,0.0021,0.0031,0.0059,0.0014,93.291,4.15,6.92,2.52,9.44,3.82,2.14,58.98,2.92,240.0,8.0,3.333333333
1638,3F20,C/C RT155,1,3.49,2.44,0.49,0.0181,0.0156,0.0605,0.0504,0.0218,0.0137,0.0858,0.003,0.0168,0.0035,0.0013,0.0026,0.0047,0.0064,0.0043,93.133,4.22,6.54,3.22,9.76,3.76,2.11,58.98,2.92,178.0,7.0,3.93258427
1639,3F20,C/C RT155,2,3.49,2.5,0.486,0.0152,0.0136,0.0669,0.0501,0.0207,0.0134,0.0829,0.004,0.0172,0.0036,0.0013,0.0028,0.0046,0.0079,0.0115,93.046,4.25,6.54,3.22,9.76,3.76,2.11,58.98,2.92,178.0,7.0,3.93258427
1640,3F20,C/C RT155,3,3.45,2.44,0.482,0.0172,0.0157,0.0656,0.0503,0.0213,0.0131,0.0829,0.003,0.0166,0.0027,0.0013,0.0024,0.0046,0.0068,0.0056,93.228,4.18,6.54,3.22,9.76,3.76,2.11,58.98,2.92,178.0,7.0,3.93258427
1644,3F20,C/C RT140,7,3.42,2.41,0.481,0.0209,0.0162,0.112,0.0394,0.017,0.0077,0.0832,0.002,0.0184,0.0042,0.0018,0.0024,0.004,0.007,0.0021,93.243,4.15,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1645,3F20,C/C RT140,8,3.45,2.49,0.495,0.02,0.0144,0.1137,0.0427,0.0184,0.0095,0.0828,0.003,0.0185,0.0035,0.0018,0.0027,0.0045,0.0085,0.0043,93.13,4.2,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1646,3F20,C/C RT140,9,3.39,2.41,0.489,0.0202,0.0164,0.1143,0.042,0.0185,0.0092,0.0841,0.002,0.0181,0.0029,0.0017,0.0024,0.0039,0.0073,0.0,93.291,4.11,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1647,3F20,C/C RT140,12,3.32,2.39,0.486,0.0205,0.016,0.1146,0.0422,0.0185,0.0089,0.0838,0.002,0.0178,0.0022,0.0017,0.0022,0.0036,0.0064,0.0,93.415,4.04,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1648,3F20,C/C RT140,11,3.36,2.43,0.488,0.0204,0.0161,0.1163,0.0421,0.0186,0.0091,0.0842,0.002,0.0179,0.0025,0.0017,0.0024,0.0034,0.0067,0.0,93.319,4.09,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1649,3F20,C/C RT140,10,3.37,2.43,0.486,0.0205,0.0162,0.1136,0.0421,0.0184,0.0091,0.0838,0.002,0.018,0.0034,0.0017,0.0024,0.0036,0.0081,0.0,93.309,4.09,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1650,3F20,C/C RT140,1,3.35,2.5,0.489,0.0166,0.02,0.1086,0.0401,0.0192,0.0075,0.0886,0.002,0.0141,0.0026,0.0015,0.0022,0.0022,0.0055,0.0075,93.294,4.1,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1651,3F20,C/C RT140,3,3.49,2.49,0.496,0.0162,0.0196,0.1051,0.0411,0.0197,0.0078,0.0911,0.002,0.0147,0.0024,0.0015,0.0024,0.0024,0.0056,0.0,93.102,4.25,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1652,3F20,C/C RT140,2,3.46,2.5,0.494,0.0171,0.0214,0.1042,0.0412,0.0196,0.0079,0.0908,0.002,0.0148,0.0023,0.0014,0.0023,0.003,0.0066,0.0,93.146,4.22,6.54,3.22,9.76,3.76,2.11,58.98,2.92,120.0,3.0,2.5
1653,3F20,C/C RT155,4,3.39,2.5,0.494,0.0151,0.0191,0.104,0.0406,0.0197,0.0073,0.0916,0.002,0.0146,0.0024,0.0014,0.0022,0.0027,0.0053,0.0,93.237,4.14,6.54,3.22,9.76,3.76,2.11,58.98,2.92,178.0,7.0,3.93258427
1654,3F20,C/C RT155,5,3.37,2.48,0.492,0.016,0.0208,0.1054,0.0405,0.0196,0.0074,0.0929,0.001,0.0145,0.0024,0.0015,0.0021,0.0028,0.0047,0.0,93.227,4.14,6.54,3.22,9.76,3.76,2.11,58.98,2.92,178.0,7.0,3.93258427
1655,3F20,C/C RT155,6,3.4,2.49,0.497,0.0155,0.0224,0.1033,0.0414,0.0199,0.0079,0.094,0.002,0.015,0.0024,0.0016,0.0023,0.0031,0.0056,0.0,93.2,4.16,6.54,3.22,9.76,3.76,2.11,58.98,2.92,178.0,7.0,3.93258427
1656,3F21,C/C RT140,1,3.49,2.42,0.476,0.0155,0.02,0.1113,0.0634,0.0345,0.019,0.0837,0.002,0.0139,0.0028,0.0015,0.0022,0.0023,0.0061,0.0,93.205,4.21,6.73,3.59,10.32,3.97,1.84,58.98,2.53,120.0,4.0,3.333333333
1657,3F21,C/C RT140,2,3.48,2.48,0.479,0.0164,0.0216,0.1118,0.0606,0.0322,0.0179,0.0842,0.002,0.0146,0.0028,0.0015,0.0024,0.0029,0.0069,0.0012,93.142,4.23,6.73,3.59,10.32,3.97,1.84,58.98,2.53,120.0,4.0,3.333333333
1658,3F21,C/C RT140,3,3.44,2.45,0.476,0.0152,0.0203,0.1112,0.0605,0.032,0.0175,0.0824,0.002,0.0144,0.0026,0.0014,0.0023,0.0024,0.0061,0.0,93.234,4.17,6.73,3.59,10.32,3.97,1.84,58.98,2.53,120.0,4.0,3.333333333
1662,3F21,C/C RT140,1,3.48,2.5,0.471,0.0165,0.0198,0.0754,0.0421,0.0204,0.0099,0.0869,0.002,0.0157,0.0044,0.0013,0.0023,0.0036,0.0052,0.0,93.166,4.23,6.73,3.59,10.32,3.97,1.84,58.98,2.53,120.0,4.0,3.333333333
1663,3F21,C/C RT140,2,3.39,2.49,0.49,0.0155,0.0183,0.0803,0.0435,0.0213,0.011,0.083,0.002,0.0152,0.0036,0.0013,0.0022,0.0038,0.005,0.0,93.242,4.15,6.73,3.59,10.32,3.97,1.84,58.98,2.53,120.0,4.0,3.333333333
