Part,%C,%Si,%Mn,%P,%S,%Cu,%Cr,%Ni,%Mo,%Sn,%Mg,%Ti,%Al,%B,%V,%Sb,%Nb,%Ce,%CE,%Reject
1,3.71,2.74,0.341,0.02,0.008,0.168,0.032,0.009,0.007,0.009,0.033,0.02,0.005,0.001,0.003,0.001,0,0,4.541,10.29
1,3.67,2.69,0.345,0.022,0.009,0.176,0.033,0.01,0.008,0.009,0.04,0.02,0.006,0.001,0.003,0.002,0,0,4.489,10.29
1,3.54,2.59,0.355,0.021,0.008,0.178,0.034,0.01,0.008,0.009,0.036,0.021,0.006,0.001,0.003,0.002,0,0,4.231,10.29
1,3.55,2.67,0.347,0.021,0.008,0.194,0.03,0.009,0.007,0.008,0.038,0.02,0.006,0.001,0.003,0.001,0,0,4.304,10.29
1,3.5,2.68,0.343,0.021,0.009,0.193,0.029,0.009,0.007,0.007,0.04,0.02,0.006,0.001,0.003,0,0,0,4.319,10.29
1,3.52,2.67,0.344,0.022,0.009,0.194,0.03,0.009,0.007,0.007,0.04,0.02,0.006,0.001,0.003,0.001,0,0,4.333,10.29
0,3.5,2.7,0.345,0.019,0.007,0.189,0.03,0.009,0.007,0.007,0.035,0.02,0.006,0.001,0.003,0.001,0,0,4.322,0.39
0,3.57,2.7,0.348,0.02,0.009,0.181,0.03,0.009,0.007,0.007,0.036,0.02,0.005,0.001,0.003,0.001,0,0,4.394,0.39
0,3.51,2.66,0.346,0.021,0.008,0.195,0.03,0.009,0.007,0.007,0.036,0.02,0.005,0.001,0.003,0.001,0,0,4.313,0.39
0,3.5,2.7,0.345,0.019,0.007,0.189,0.03,0.009,0.007,0.007,0.035,0.02,0.006,0.001,0.003,0.001,0,0,4.322,0.39
0,3.57,2.7,0.348,0.02,0.009,0.181,0.03,0.009,0.007,0.007,0.036,0.02,0.005,0.001,0.003,0.001,0,0,4.394,0.39
0,3.51,2.66,0.346,0.021,0.008,0.195,0.03,0.009,0.007,0.007,0.036,0.02,0.005,0.001,0.003,0.001,0,0,4.313,0.39
0,3.53,2.57,0.364,0.023,0.01,0.181,0.034,0.009,0.008,0.01,0.036,0.021,0.006,0.001,0.003,0.001,0,0,4.309,0.39
0,3.55,2.51,0.362,0.024,0.008,0.183,0.033,0.009,0.008,0.01,0.033,0.02,0.005,0.001,0.003,0.001,0,0,4.312,0.39
0,3.54,2.49,0.357,0.024,0.009,0.18,0.033,0.009,0.007,0.009,0.033,0.02,0.005,0.001,0.003,0.001,0,0,4.176,0.39
0,3.55,2.5,0.36,0.024,0.009,0.178,0.033,0.009,0.007,0.009,0.031,0.02,0.005,0.001,0.003,0.001,0,0,4.31,0.39
0,3.5,2.48,0.361,0.023,0.009,0.184,0.033,0.009,0.007,0.01,0.032,0.02,0.005,0.001,0.003,0.001,0,0,4.253,0.39
0,3.58,2.58,0.357,0.022,0.009,0.176,0.033,0.009,0.007,0.009,0.036,0.02,0.006,0.001,0.003,0,0,0,4.363,0.39
1,3.51,2.74,0.283,0.019,0.007,0.172,0.026,0.008,0.007,0.007,0.039,0.024,0.006,0.001,0.003,0.002,0,0,4.345,32.31
1,3.52,2.68,0.276,0.018,0.01,0.166,0.025,0.008,0.006,0.006,0.033,0.023,0.006,0,0.003,0,0,0,4.136,32.31
1,3.5,2.65,0.281,0.02,0.008,0.174,0.026,0.009,0.006,0.007,0.037,0.023,0.006,0.001,0.003,0.001,0,0,4.31,32.31
0,3.5,2.65,0.281,0.02,0.008,0.174,0.026,0.009,0.006,0.007,0.037,0.023,0.006,0.001,0.003,0.001,0,0,4.31,0.00
0,3.52,2.68,0.276,0.018,0.01,0.166,0.025,0.008,0.006,0.006,0.033,0.023,0.006,0,0.003,0,0,0,4.136,0.00
0,3.5,2.65,0.281,0.02,0.008,0.174,0.026,0.009,0.006,0.007,0.037,0.023,0.006,0.001,0.003,0.001,0,0,4.31,0.00
0,3.52,2.64,0.277,0.019,0.008,0.169,0.025,0.008,0.006,0.006,0.03,0.022,0.005,0.001,0.003,0,0,0,4.33,0.00
0,3.53,2.79,0.278,0.016,0.007,0.161,0.025,0.007,0.007,0.006,0.034,0.024,0.006,0,0.003,0,0,0,4.282,0.00
0,3.54,2.75,0.275,0.019,0.009,0.17,0.025,0.008,0.007,0.007,0.033,0.023,0.005,0.001,0.003,0.001,0,0,4.383,0.00
0,3.55,2.39,0.291,0.024,0.009,0.183,0.029,0.009,0.007,0.008,0.034,0.023,0.006,0.001,0.003,0.002,0,0,4.188,0.00
0,3.5,2.41,0.29,0.023,0.007,0.181,0.029,0.009,0.007,0.007,0.03,0.023,0.005,0.001,0.003,0.001,0,0,4.237,0.00
0,3.58,2.55,0.283,0.021,0.007,0.168,0.028,0.007,0.008,0.007,0.03,0.024,0.006,0.001,0.003,0,0,0,4.361,0.00
0,3.61,2.51,0.292,0.022,0.008,0.179,0.029,0.008,0.008,0.008,0.036,0.024,0.006,0.001,0.003,0.002,0,0,4.373,0.00
0,3.56,2.38,0.289,0.023,0.008,0.182,0.029,0.009,0.007,0.007,0.032,0.023,0.005,0.001,0.003,0.001,0,0,4.188,0.00
0,3.53,2.41,0.289,0.022,0.009,0.181,0.029,0.008,0.008,0.007,0.031,0.023,0.005,0.001,0.003,0.001,0,0,4.264,0.00
1,3.52,2.7,0.3,0.021,0.009,0.167,0.028,0.009,0.006,0.007,0.035,0.022,0.005,0.001,0.003,0.001,0,0,4.34,1.52
1,3.56,2.7,0.301,0.022,0.009,0.168,0.028,0.009,0.007,0.008,0.037,0.022,0.006,0.001,0.003,0.001,0,0,4.379,1.52
1,3.6,2.76,0.301,0.021,0.008,0.167,0.028,0.009,0.007,0.008,0.037,0.022,0.006,0.001,0.003,0.001,0,0,4.442,1.52
1,3.56,2.74,0.301,0.021,0.008,0.167,0.028,0.009,0.007,0.008,0.036,0.022,0.006,0.001,0.003,0.001,0,0,4.392,1.52
1,3.62,2.73,0.301,0.021,0.008,0.164,0.028,0.009,0.007,0.008,0.037,0.022,0.006,0.001,0.003,0.001,0,0,4.354,1.52
1,3.74,2.93,0.301,0.019,0.007,0.153,0.028,0.008,0.008,0.008,0.037,0.024,0.007,0.001,0.003,0.001,0,0,4.638,1.52
0,3.51,2.61,0.319,0.017,0.007,0.173,0.029,0.009,0.007,0.007,0.033,0.019,0.006,0.001,0.002,0,0,0,4.044,1.31
0,3.51,2.54,0.321,0.018,0.007,0.179,0.029,0.01,0.007,0.008,0.034,0.018,0.005,0.001,0.002,0.002,0,0,4.197,1.31
0,3.52,2.65,0.323,0.019,0.008,0.174,0.029,0.01,0.007,0.008,0.038,0.019,0.006,0.001,0.002,0.002,0,0,4.33,1.31
1,3.64,2.63,0.325,0.02,0.008,0.175,0.029,0.01,0.008,0.008,0.035,0.019,0.007,0.001,0.003,0.002,0,0,4.441,1.52
1,3.7,2.72,0.32,0.02,0.008,0.167,0.029,0.009,0.007,0.007,0.035,0.019,0.006,0.001,0.003,0,0,0,4.524,1.52
1,3.75,2.79,0.324,0.022,0.008,0.161,0.03,0.009,0.008,0.008,0.042,0.02,0.007,0.001,0.003,0.001,0,0,4.61,1.52
1,3.54,2.75,0.303,0.018,0.007,0.172,0.029,0.009,0.011,0.007,0.039,0.019,0.006,0.001,0.003,0,0,0,4.269,1.52
1,3.52,2.66,0.306,0.02,0.009,0.176,0.029,0.009,0.011,0.007,0.042,0.018,0.006,0.001,0.003,0,0,0,4.298,1.52
1,3.55,2.62,0.306,0.02,0.008,0.179,0.029,0.01,0.011,0.007,0.038,0.018,0.005,0.001,0.003,0,0,0,4.283,1.52
1,3.55,2.62,0.306,0.02,0.008,0.179,0.029,0.01,0.011,0.007,0.038,0.018,0.005,0.001,0.003,0,0,0,4.283,1.52
1,3.53,2.72,0.3,0.021,0.008,0.169,0.028,0.008,0.01,0.007,0.046,0.018,0.006,0.001,0.002,0,0,0,4.36,1.52
1,3.55,2.62,0.306,0.02,0.008,0.179,0.029,0.01,0.011,0.007,0.038,0.018,0.005,0.001,0.003,0,0,0,4.283,1.52
1,3.53,2.66,0.307,0.02,0.008,0.179,0.029,0.009,0.011,0.007,0.042,0.018,0.006,0.001,0.003,0,0,0,4.344,1.52
1,3.55,2.65,0.311,0.02,0.009,0.176,0.029,0.009,0.01,0.008,0.039,0.019,0.006,0.001,0.003,0,0,0,4.355,1.52
0,3.53,2.55,0.334,0.022,0.008,0.172,0.029,0.009,0.007,0.009,0.039,0.021,0.005,0.001,0.003,0,0,0,4.308,1.79
0,3.64,2.53,0.339,0.02,0.009,0.173,0.029,0.009,0.007,0.009,0.037,0.021,0.006,0.001,0.003,0.001,0,0,4.412,1.79
0,3.6,2.56,0.336,0.022,0.008,0.173,0.029,0.009,0.007,0.009,0.039,0.021,0.005,0.001,0.003,0,0,0,4.378,1.79
0,3.6,2.59,0.336,0.021,0.008,0.171,0.029,0.009,0.007,0.009,0.039,0.021,0.006,0.001,0.003,0,0,0,4.392,1.79
0,3.56,2.53,0.332,0.021,0.008,0.169,0.029,0.009,0.007,0.008,0.032,0.02,0.005,0.001,0.003,0,0,0,4.233,1.79
0,3.54,2.62,0.326,0.02,0.009,0.153,0.029,0.009,0.007,0.008,0.034,0.02,0.006,0.001,0.003,0,0,0,4.334,1.79
1,3.55,2.62,0.322,0.02,0.009,0.172,0.031,0.009,0.007,0.007,0.034,0.019,0.006,0.001,0.002,0.001,0,0,4.278,1.71
1,3.58,2.61,0.322,0.022,0.009,0.173,0.031,0.009,0.007,0.007,0.037,0.019,0.006,0.001,0.002,0.001,0,0,4.379,1.71
1,3.56,2.66,0.323,0.022,0.009,0.17,0.031,0.009,0.007,0.007,0.036,0.019,0.006,0.001,0.002,0.001,0,0,4.374,1.71
1,3.57,2.51,0.326,0.018,0.007,0.176,0.031,0.01,0.007,0.007,0.033,0.019,0.006,0.001,0.002,0.001,0,0,4.128,1.71
1,3.55,2.61,0.317,0.019,0.008,0.168,0.031,0.009,0.006,0.007,0.031,0.019,0.006,0.001,0.002,0.001,0,0,4.243,1.71
1,3.54,2.61,0.318,0.021,0.008,0.162,0.031,0.01,0.007,0.007,0.035,0.018,0.006,0.001,0.002,0.001,0,0,4.333,1.71
0,3.56,2.54,0.317,0.02,0.009,0.177,0.03,0.009,0.007,0.006,0.035,0.018,0.006,0.001,0.002,0,0,0,4.331,1.18
0,3.51,2.65,0.309,0.019,0.007,0.167,0.029,0.008,0.007,0.005,0.03,0.018,0.007,0.001,0.002,0,0,0,4.169,1.18
0,3.59,2.53,0.317,0.024,0.009,0.18,0.03,0.01,0.007,0.006,0.037,0.018,0.006,0.001,0.002,0.001,0,0,4.361,1.18
0,3.51,2.56,0.317,0.02,0.008,0.169,0.029,0.008,0.007,0.006,0.033,0.018,0.005,0.001,0.002,0,0,0,4.287,1.18
0,3.58,2.5,0.308,0.02,0.008,0.176,0.029,0.009,0.007,0.006,0.033,0.018,0.005,0.001,0.002,0,0,0,4.336,1.18
0,3.54,2.47,0.307,0.02,0.008,0.175,0.029,0.009,0.007,0.006,0.034,0.018,0.005,0.001,0.002,0,0,0,4.294,1.18
1,3.54,2.65,0.334,0.021,0.008,0.19,0.031,0.009,0.008,0.007,0.035,0.019,0.005,0.001,0.003,0.001,0,0,4.347,1.71
1,3.58,2.67,0.326,0.019,0.008,0.186,0.03,0.009,0.007,0.006,0.031,0.019,0.005,0.001,0.002,0,0,0,4.397,1.71
1,3.57,2.62,0.331,0.02,0.008,0.19,0.031,0.009,0.008,0.007,0.034,0.019,0.005,0.001,0.002,0,0,0,4.361,1.71
1,3.5,2.62,0.328,0.02,0.009,0.19,0.03,0.009,0.007,0.006,0.036,0.019,0.005,0.001,0.002,0,0,0,4.3,1.71
1,3.57,2.58,0.331,0.022,0.009,0.191,0.031,0.009,0.008,0.006,0.033,0.019,0.005,0.001,0.002,0.001,0,0,4.359,1.71
1,3.61,2.68,0.334,0.02,0.008,0.184,0.031,0.009,0.008,0.007,0.036,0.019,0.006,0.001,0.003,0,0,0,4.426,1.71
0,3.63,2.56,0.286,0.021,0.011,0.168,0.034,0.009,0.007,0.006,0.038,0.019,0.005,0.001,0.002,0,0,0,4.414,1.18
0,3.62,2.55,0.342,0.023,0.009,0.166,0.032,0.009,0.007,0.007,0.036,0.019,0.006,0.001,0.003,0,0,0,4.397,0.65
0,3.61,2.46,0.337,0.023,0.009,0.163,0.032,0.009,0.007,0.007,0.037,0.019,0.006,0.001,0.002,0,0,0,4.356,0.65
0,3.64,2.56,0.339,0.024,0.009,0.163,0.032,0.009,0.007,0.007,0.038,0.019,0.006,0.001,0.002,0,0,0,4.424,0.65
1,3.64,2.53,0.34,0.022,0.009,0.16,0.033,0.009,0.007,0.007,0.034,0.019,0.006,0.001,0.003,0,0,0,4.414,0.00
1,3.57,2.58,0.342,0.024,0.018,0.15,0.034,0.01,0.007,0.007,0.044,0.019,0.007,0.001,0.003,0,0,0,4.36,0.00
1,3.62,2.57,0.339,0.022,0.01,0.158,0.033,0.009,0.007,0.007,0.041,0.019,0.007,0.001,0.003,0,0,0,4.397,0.00
1,3.57,2.58,0.342,0.024,0.018,0.148,0.034,0.01,0.007,0.007,0.044,0.019,0.007,0.001,0.003,0,0,0,4.36,0.00
0,3.62,2.57,0.286,0.02,0.009,0.166,0.034,0.009,0.007,0.006,0.03,0.02,0.005,0.001,0.002,0,0,0,4.403,0.65
1,3.53,2.59,0.344,0.024,0.009,0.167,0.034,0.009,0.008,0.008,0.033,0.021,0.006,0.001,0.003,0,0,0,4.038,0.00
1,3.55,2.51,0.346,0.026,0.011,0.171,0.033,0.009,0.007,0.008,0.035,0.02,0.005,0.001,0.003,0,0,0,4.313,0.00
1,3.56,2.5,0.347,0.027,0.01,0.173,0.034,0.009,0.007,0.008,0.036,0.02,0.005,0.001,0.002,0.001,0,0,4.321,0.00
1,3.55,2.5,0.346,0.027,0.009,0.171,0.034,0.009,0.007,0.008,0.031,0.02,0.005,0.001,0.002,0,0,0,4.317,0.00
1,3.61,2.53,0.346,0.028,0.01,0.172,0.034,0.009,0.007,0.008,0.032,0.02,0.005,0.001,0.003,0.001,0,0,4.379,0.00
1,3.61,2.53,0.349,0.026,0.01,0.171,0.034,0.009,0.008,0.008,0.032,0.02,0.006,0.001,0.003,0.001,0,0,4.384,0.00
0,3.53,2.61,0.315,0.023,0.009,0.165,0.027,0.009,0.007,0.006,0.039,0.022,0.009,0.001,0.003,0,0,0,4.33,1.20
0,3.52,2.64,0.319,0.023,0.009,0.166,0.027,0.01,0.007,0.006,0.037,0.022,0.006,0.001,0.003,0,0,0,4.323,1.20
0,3.55,2.63,0.317,0.023,0.009,0.164,0.027,0.009,0.007,0.006,0.038,0.022,0.007,0.001,0.003,0,0,0,4.348,1.20
1,3.55,2.64,0.321,0.022,0.009,0.166,0.027,0.009,0.007,0.007,0.037,0.022,0.006,0.001,0.003,0,0,0,4.353,1.20
1,3.56,2.63,0.318,0.024,0.009,0.166,0.027,0.009,0.007,0.006,0.038,0.022,0.006,0.001,0.003,0,0,0,4.363,1.20
1,3.57,2.63,0.316,0.023,0.009,0.166,0.027,0.009,0.007,0.006,0.035,0.022,0.007,0.001,0.003,0,0,0,4.373,1.20
0,3.6,2.55,0.303,0.019,0.009,0.171,0.023,0.008,0.007,0.005,0.033,0.021,0.006,0,0.002,0,0,0,4.371,1.20
0,3.65,2.54,0.307,0.019,0.01,0.171,0.024,0.008,0.007,0.005,0.034,0.021,0.006,0,0.003,0,0,0,4.422,1.20
0,3.72,2.63,0.302,0.02,0.009,0.166,0.023,0.007,0.007,0.005,0.034,0.021,0.006,0,0.003,0,0,0,4.519,1.20
0,3.6,2.56,0.302,0.019,0.009,0.168,0.023,0.008,0.007,0.005,0.032,0.021,0.006,0,0.002,0,0,0,4.38,1.20
0,3.56,2.58,0.317,0.018,0.009,0.172,0.025,0.008,0.008,0.006,0.037,0.023,0.007,0,0.003,0.001,0,0,4.343,1.20
0,3.57,2.57,0.306,0.021,0.011,0.171,0.024,0.008,0.007,0.006,0.042,0.022,0.007,0,0.003,0.001,0,0,4.354,1.20
1,3.57,2.71,0.308,0.017,0.008,0.182,0.025,0.008,0.008,0.007,0.034,0.022,0.007,0.001,0.003,0.001,0,0,4.401,1.20
1,3.57,2.69,0.31,0.019,0.008,0.186,0.025,0.008,0.008,0.007,0.036,0.022,0.006,0.001,0.003,0.001,0,0,4.389,1.20
1,3.57,2.61,0.309,0.02,0.009,0.188,0.025,0.009,0.007,0.007,0.04,0.021,0.006,0.001,0.002,0.001,0,0,4.361,1.20
1,3.52,2.57,0.306,0.02,0.01,0.19,0.025,0.009,0.007,0.006,0.035,0.021,0.006,0.001,0.002,0.001,0,0,4.301,1.20
1,3.52,2.6,0.306,0.02,0.008,0.185,0.025,0.009,0.007,0.006,0.033,0.021,0.006,0.001,0.002,0.001,0,0,4.27,1.20
1,3.54,2.65,0.302,0.02,0.009,0.169,0.026,0.008,0.007,0.007,0.037,0.022,0.006,0.001,0.003,0.001,0,0,4.247,1.20
0,3.58,2.66,0.305,0.018,0.008,0.167,0.023,0.009,0.007,0.005,0.035,0.021,0.005,0,0.002,0,0,0,4.387,0.61
0,3.56,2.64,0.315,0.019,0.009,0.174,0.024,0.01,0.007,0.006,0.04,0.022,0.006,0,0.003,0.002,0,0,4.369,0.61
0,3.66,2.71,0.307,0.021,0.01,0.17,0.024,0.009,0.007,0.006,0.047,0.022,0.008,0,0.002,0.002,0,0,4.486,0.61
0,3.63,2.54,0.322,0.02,0.009,0.162,0.024,0.008,0.007,0.005,0.038,0.021,0.006,0,0.002,0,0,0,4.406,2.44
0,3.65,2.56,0.322,0.02,0.009,0.161,0.024,0.008,0.007,0.005,0.034,0.021,0.006,0,0.002,0,0,0,4.425,2.44
0,3.62,2.56,0.322,0.019,0.008,0.16,0.024,0.008,0.007,0.005,0.035,0.021,0.006,0,0.002,0,0,0,4.398,2.44
0,3.57,2.55,0.322,0.02,0.01,0.16,0.024,0.008,0.007,0.005,0.04,0.021,0.006,0,0.002,0,0,0,4.341,2.44
0,3.68,2.59,0.325,0.02,0.009,0.162,0.024,0.008,0.007,0.005,0.035,0.021,0.006,0,0.003,0,0,0,4.466,2.44
0,3.66,2.57,0.326,0.021,0.01,0.165,0.024,0.008,0.007,0.005,0.038,0.021,0.006,0,0.003,0,0,0,4.447,2.44
1,3.6,2.47,0.346,0.021,0.011,0.187,0.026,0.009,0.007,0.006,0.04,0.02,0.005,0,0.002,0.001,0,0,4.35,1.06
1,3.61,2.6,0.339,0.019,0.01,0.175,0.026,0.008,0.007,0.006,0.038,0.02,0.005,0,0.002,0,0,0,4.403,1.06
1,3.63,2.54,0.342,0.021,0.011,0.188,0.026,0.009,0.007,0.006,0.038,0.02,0.005,0,0.002,0,0,0,4.4,1.06
1,3.61,2.48,0.346,0.021,0.011,0.187,0.026,0.009,0.007,0.006,0.041,0.02,0.005,0,0.002,0.001,0,0,4.36,1.06
1,3.64,2.58,0.348,0.019,0.01,0.18,0.026,0.008,0.007,0.006,0.039,0.02,0.005,0,0.003,0,0,0,4.423,1.06
1,3.65,2.52,0.35,0.022,0.01,0.18,0.026,0.008,0.007,0.006,0.038,0.02,0.005,0,0.002,0,0,0,4.411,1.06
1,3.52,2.56,0.36,0.019,0.011,0.181,0.027,0.008,0.008,0.006,0.04,0.021,0.006,0,0.003,0,0,0,4.291,1.06
0,3.65,2.58,0.394,0.0156,0.0088,0.1728,0.0278,0.0088,0.0052,0.0069,0.036,0.0191,0.0068,0.0013,0.0028,0.0012,0.0072,0.0084,4.43,2.44
0,3.69,2.56,0.3925,0.0184,0.0093,0.1772,0.0281,0.0099,0.0059,0.0074,0.042,0.0189,0.0087,0.0013,0.0028,0.0031,0.0081,0.005,4.47,2.44
0,3.77,2.67,0.4042,0.0144,0.0061,0.1693,0.0286,0.0081,0.0054,0.0071,0.039,0.0199,0.0077,0.0012,0.0032,0.0006,0.0097,0.0113,4.58,2.44
1,3.6,2.65,0.4019,0.0136,0.0093,0.1688,0.0282,0.0079,0.0047,0.0065,0.04,0.0198,0.0076,0.0012,0.0031,0,0.0089,0.0145,4.4,1.06
1,3.66,2.6,0.3947,0.0155,0.0081,0.1697,0.0281,0.0086,0.0053,0.0069,0.038,0.0191,0.0069,0.0012,0.0029,0.0012,0.0081,0.0076,4.45,1.06
1,3.72,2.68,0.391,0.0146,0.0065,0.1549,0.0283,0.0078,0.0049,0.0071,0.041,0.0192,0.0083,0.0012,0.003,0,0.0085,0.01,4.54,1.06
0,3.55,2.55,0.306,0.018,0.01,0.16,0.026,0.009,0.007,0.006,0.033,0.021,0.006,0,0.002,0.001,0,0,4.33,1.03
0,3.56,2.52,0.307,0.018,0.01,0.161,0.026,0.009,0.007,0.006,0.034,0.021,0.005,0,0.002,0.001,0,0,4.329,1.03
0,3.6,2.54,0.307,0.018,0.01,0.16,0.026,0.008,0.007,0.006,0.039,0.021,0.006,0,0.003,0.001,0,0,4.375,1.03
0,3.59,2.52,0.308,0.018,0.009,0.16,0.026,0.009,0.007,0.006,0.034,0.021,0.006,0,0.002,0.001,0,0,4.357,1.03
0,3.57,2.5,0.307,0.017,0.01,0.157,0.026,0.009,0.007,0.006,0.035,0.021,0.005,0,0.002,0.001,0,0,4.331,1.03
0,3.57,2.6,0.31,0.017,0.01,0.15,0.026,0.008,0.007,0.006,0.036,0.021,0.006,0,0.002,0.001,0,0,4.366,1.03
0,3.51,2.57,0.308,0.017,0.01,0.144,0.026,0.008,0.006,0.006,0.034,0.021,0.006,0,0.002,0,0,0,4.295,1.03
1,3.59,2.62,0.331,0.02,0.011,0.178,0.033,0.01,0.007,0.01,0.039,0.021,0.005,0.001,0.003,0.001,0,0,4.388,1.20
1,3.59,2.68,0.329,0.019,0.01,0.174,0.033,0.009,0.007,0.009,0.035,0.021,0.005,0,0.003,0,0,0,4.403,1.20
1,3.67,2.78,0.332,0.018,0.01,0.171,0.033,0.009,0.008,0.01,0.039,0.022,0.006,0,0.003,0,0,0,4.556,1.20
1,3.55,2.58,0.33,0.019,0.011,0.176,0.033,0.009,0.007,0.009,0.035,0.021,0.005,0,0.003,0.001,0,0,4.339,1.20
1,3.62,2.71,0.329,0.019,0.009,0.171,0.033,0.009,0.007,0.009,0.037,0.021,0.006,0,0.003,0,0,0,4.51,1.20
1,3.62,2.66,0.324,0.019,0.009,0.17,0.032,0.009,0.007,0.009,0.031,0.02,0.005,0,0.003,0,0,0,4.425,1.20
0,3.52,2.62,0.298,0.016,0.009,0.16,0.028,0.009,0.007,0.006,0.034,0.021,0.007,0,0.003,0.001,0,0,4.118,2.69
0,3.55,2.62,0.283,0.017,0.009,0.155,0.027,0.008,0.006,0.006,0.031,0.021,0.006,0,0.002,0,0,0,4.25,2.69
0,3.58,2.62,0.289,0.017,0.009,0.161,0.028,0.009,0.007,0.007,0.038,0.021,0.006,0,0.003,0.002,0,0,4.382,2.69
0,3.52,2.61,0.284,0.016,0.009,0.159,0.027,0.009,0.006,0.006,0.036,0.02,0.006,0,0.002,0.001,0,0,4.247,2.69
0,3.55,2.64,0.293,0.017,0.009,0.15,0.028,0.009,0.007,0.007,0.037,0.021,0.007,0,0.003,0.003,0,0,4.269,2.69
0,3.53,2.69,0.285,0.016,0.009,0.153,0.027,0.008,0.006,0.006,0.034,0.021,0.006,0,0.003,0.001,0,0,4.348,2.69
0,3.55,2.64,0.293,0.017,0.009,0.146,0.028,0.009,0.007,0.007,0.037,0.021,0.007,0,0.003,0.003,0,0,4.269,2.69
1,3.58,2.73,0.285,0.016,0.009,0.155,0.029,0.008,0.006,0.007,0.037,0.02,0.006,0,0.002,0,0,0,4.284,1.20
1,3.68,2.85,0.291,0.017,0.009,0.155,0.029,0.008,0.007,0.008,0.039,0.02,0.006,0,0.003,0.001,0,0,4.548,1.20
1,3.57,2.8,0.285,0.018,0.01,0.159,0.029,0.008,0.006,0.007,0.041,0.02,0.007,0,0.003,0,0,0,4.427,1.20
1,3.52,2.72,0.291,0.017,0.009,0.159,0.029,0.009,0.006,0.007,0.035,0.02,0.006,0,0.002,0.001,0,0,4.287,1.20
1,3.57,2.79,0.288,0.018,0.01,0.154,0.029,0.009,0.006,0.008,0.04,0.02,0.007,0,0.003,0,0,0,4.418,1.20
1,3.53,2.85,0.289,0.017,0.01,0.15,0.029,0.008,0.007,0.007,0.033,0.021,0.007,0,0.003,0,0,0,4.397,1.20
0,3.55,2.54,0.264,0.016,0.009,0.17,0.031,0.009,0.006,0.006,0.034,0.019,0.006,0.001,0.002,0,0,0,4.322,2.69
0,3.54,2.57,0.261,0.016,0.01,0.165,0.031,0.008,0.006,0.005,0.039,0.019,0.006,0.001,0.002,0,0,0,4.321,2.69
0,3.53,2.44,0.267,0.015,0.008,0.164,0.031,0.008,0.005,0.005,0.033,0.019,0.006,0.001,0.002,0,0,0,4.008,2.69
0,3.58,2.59,0.266,0.015,0.009,0.166,0.031,0.009,0.007,0.006,0.038,0.019,0.006,0.001,0.003,0,0,0,4.366,2.69
0,3.58,2.6,0.278,0.015,0.009,0.15,0.031,0.009,0.007,0.006,0.037,0.019,0.006,0.001,0.003,0,0,0,4.374,2.69
0,3.55,2.65,0.263,0.014,0.007,0.156,0.031,0.008,0.006,0.005,0.035,0.019,0.006,0.001,0.003,0,0,0,4.285,2.69
0,3.58,2.6,0.278,0.015,0.009,0.148,0.031,0.009,0.007,0.006,0.037,0.019,0.006,0.001,0.003,0,0,0,4.374,2.69
1,3.52,2.55,0.275,0.016,0.009,0.165,0.03,0.008,0.006,0.007,0.032,0.019,0.006,0,0.002,0,0,0,4.294,1.20
1,3.52,2.57,0.277,0.015,0.009,0.164,0.03,0.008,0.006,0.007,0.031,0.019,0.006,0,0.002,0,0,0,4.302,1.20
1,3.51,2.58,0.276,0.015,0.009,0.166,0.03,0.008,0.006,0.007,0.034,0.019,0.006,0,0.002,0,0,0,4.291,1.20
1,3.61,2.59,0.278,0.015,0.01,0.165,0.03,0.008,0.006,0.007,0.037,0.02,0.006,0.001,0.003,0,0,0,4.398,1.20
1,3.55,2.58,0.278,0.015,0.009,0.166,0.03,0.009,0.006,0.007,0.036,0.019,0.006,0.001,0.003,0,0,0,4.341,1.20
1,3.57,2.64,0.273,0.014,0.009,0.161,0.03,0.008,0.006,0.007,0.034,0.019,0.007,0,0.003,0,0,0,4.371,1.20
0,3.72,2.9,0.341,0.014,0.007,0.15,0.029,0.008,0.01,0.007,0.045,0.025,0.008,0.001,0.004,0.002,0,0,4.606,1.30
0,3.64,2.77,0.321,0.018,0.008,0.15,0.027,0.008,0.007,0.006,0.039,0.022,0.006,0.001,0.003,0,0,0,4.485,1.30
0,3.73,2.82,0.324,0.018,0.009,0.15,0.028,0.009,0.007,0.007,0.04,0.022,0.007,0.001,0.003,0,0,0,4.59,1.30
0,3.64,2.77,0.321,0.018,0.008,0.145,0.027,0.008,0.007,0.006,0.039,0.022,0.006,0.001,0.003,0,0,0,4.485,1.30
1,3.52,2.67,0.299,0.016,0.009,0.086,0.019,0.007,0.006,0.006,0.047,0.022,0.006,0,0.002,0.002,0,0,4.226,0.00
1,3.55,2.81,0.303,0.016,0.008,0.086,0.02,0.006,0.007,0.007,0.048,0.023,0.006,0,0.002,0.002,0,0,4.405,0.00
1,3.52,2.73,0.324,0.018,0.009,0.148,0.027,0.009,0.007,0.007,0.04,0.022,0.006,0.001,0.003,0,0,0,4.35,0.00
1,3.55,2.7,0.322,0.019,0.008,0.151,0.028,0.009,0.007,0.007,0.039,0.021,0.006,0.001,0.003,0,0,0,4.316,0.00
1,3.69,2.81,0.329,0.019,0.01,0.15,0.028,0.009,0.007,0.007,0.045,0.022,0.007,0.001,0.003,0.001,0,0,4.543,0.00
